subject,version,character,act,event,coherence,lag,correct_detail,correct_order,response_detail,response_order,notes,rater
628,30,sandra,2,B,,,"Charles suddenly received a video call from Sandra Mayes, who waved at the camera.
“I’m here at a café,” said Sandra, “I was worried someone I met would be arriving.”
“A dozen philanthropists are hocking me to paint their mansions,” said Sandra.
“Are you telling me that you had way too much of a good time at the show?” said Charles.
“You shouldn’t be worried, you could make a fortune off them,” Charles continued.
Sandra slowly stood up the chair and muttered, “There’s just too many of them.”
As she headed towards the exit, in walked a short woman with a red sportscoat.
Sandra avoided making eye contact with her and walked out, before ending the call.",N/A,,,,aid
628,30,johnny,1,A,,,"A while later, as Charles turned, he nearly collided with Johnny Pratt.
“Sorry man,” muttered Johnny, tilting his head back and forth as he scanned the area.
“Hey Charles,” he said, “Have you seen my mashed potato recipe lying around here?”
“No, I haven’t,” said Charles, “And what are you doing with a mashed potato recipe?”
“It’s a family recipe, and my grandmother wrote out only one copy for me,” he replied.
“I really need to make my grandmother’s mashed potato for dinner to make things better.”
“You see,” Johnny continued, “My boyfriend’s real upset that I’ve been so unavailable lately.”
“But if I don’t make it up to him, he might move out, so I better find the recipe!” Johnny explained as he walked away.",N/A,,,,aid
628,30,johnny,2,A,,,"Charles was surprised by a text from Johnny Pratt.
Johnny texted, “Charles, any chance you know a cheap airline to Hawaii?”
Charles replied, “No, but tell me, is there some special occasion you’re celebrating?”
“Not exactly,” he responded, “My boyfriend thought that Hawaii would be a relaxing place to visit.”
“He wanted to do something nice for me,” Johnny continued.
“Oh!” Johnny added in a subsequent text, “You want some leftover potatoes?”
Charles replied, “Of course, you know how much I always look forward to your cooking, and I’ll ask around about airline tickets.”
“Thanks, he’s sorry for being too tough on me, and now he wants to make up for it,” Johnny explained.",N/A,,,,aid
629,5,charles,1,A,mainplot,mainplot,"It was Charles Bort’s big break: there was finally a scandal he could photograph.
For weeks, local journalists had been hounding Mayor Frank about his abuse of power.
Now, Charles would have his turn, to photograph the Mayor as he responded to impeachment.
Early Tuesday morning Charles shivered in the grey-walled newsroom wearing his yellow scarf.
His boss was due any minute with word of where and when the Mayor could be photographed.
Charles impatiently devoured many spoonfuls of Greek yogurt behind the piles on his desk.
Photos were bursting from manila folders and weeks of newspapers with post-its.
Charles studied each photo, the angles too forgiving, the Mayor smiling too much.",1,Charles Bort is a journalist at a newspaper company.,1,,eb
629,5,charles,1,A,mainplot,mainplot,"It was Charles Bort’s big break: there was finally a scandal he could photograph.
For weeks, local journalists had been hounding Mayor Frank about his abuse of power.
Now, Charles would have his turn, to photograph the Mayor as he responded to impeachment.
Early Tuesday morning Charles shivered in the grey-walled newsroom wearing his yellow scarf.
His boss was due any minute with word of where and when the Mayor could be photographed.
Charles impatiently devoured many spoonfuls of Greek yogurt behind the piles on his desk.
Photos were bursting from manila folders and weeks of newspapers with post-its.
Charles studied each photo, the angles too forgiving, the Mayor smiling too much.",1,"Mayor Frank has a good reputation because he is always pictured smiling, however Charles does not think he is a good man. Charles wants to capture a photo of Mayor Frank that shows what he is really like. ",3,,eb
629,5,melvin,1,A,unrelated,long,"Charles was interrupted by a video call from Melvin Doyle.
Melvin said, “Hey, Charles, I’m just on the way to my big audition right now.”
“Can you guess which play it’s for?” Melvin quizzed, but Charles just shook his head.
“It’s Shakespeare’s Hamlet, why else would I go around wearing this Elizabethan collar?”
“They’re short on actors, so if they like me, I could end up playing Hamlet or Ophelia.”
“I had to prepare two monologues, including Hamlet’s, ‘to be or not to be’ speech.”
“I’ll do Ophelia’s speech in a falsetto, ‘O what a noble mind is overthrown.”
Melvin waved goodbye at Charles, saying “Wish me luck!” before ending the call.",2,Melvin Doyle is Charle's friend. He is an actor in a Shakespearian play. He is learning to play the role of Macbeth and even Othello. ,4,,eb
629,5,charles,1,B,mainplot,mainplot,"The newsroom was quiet, but Charles could make out footsteps approaching from the echoing hallway.
Charles knew those heavy steps, as they belonged to the managing editor, Charles’ boss.
The wooden door creaked open, and Charles called out, “What’s doing, boss?”
“Don’t get cozy, you got a date with Mayor Frank’s press conference in twenty minutes.”
“Twenty minutes?!” Charles yelled, “How the hell am I getting to City Hall in twenty minutes?”
Charles scrambled to pack his Nikon camera, detachable flash, and extra batteries.
Charles ran to the exit and his boss yelled, “Don’t forget to send me the photo!”
“Take my bicycle, it’s in the mailroom,” the managing editor continued as Charles rushed out of the room.",3, His boss is the head editor. ,2,Split up this sentence ,eb
629,5,johnny,1,A,coherent,long,"A while later, as Charles turned, he nearly collided with Johnny Pratt.
“Sorry man,” muttered Johnny, tilting his head back and forth as he scanned the area.
“Hey Charles,” he said, “Have you seen my mashed potato recipe lying around here?”
“No, I haven’t,” said Charles, “And what are you doing with a mashed potato recipe?”
“It’s a family recipe, and my grandmother wrote out only one copy for me,” he replied.
“I really need to make my grandmother’s mashed potato for dinner to make things better.”
“You see,” Johnny continued, “My boyfriend’s real upset that I’ve been so unavailable lately.”
“But if I don’t make it up to him, he might move out, so I better find the recipe!” Johnny explained as he walked away.",4,,,,eb
629,5,charles,1,C,mainplot,mainplot,"Twenty minutes later Charles chained the bike to a meter by the marble City Hall steps.
A crowd had formed on the steps around the mayor’s podium, but Charles could not see the mayor.
He needed a better vantage point, so he maneuvered all the way to the front of the crowd.
Since the mayor was late, the other local reporters and photographers stood around chatting.
A woman with a small camera and notepad stood next to Charles, scribbling away.
Charles got her attention, and he asked, “Any idea why Mayor Frank is running late?”
She chuckled, “Apparently he dropped his daughter off at school, though he never does that.”
“I guess he wants us to go easy,” Charles laughed heartily, “But too bad he’s a crook!”",5,Charles meets a fellow female journalist on the day he goes to picture the mayor. The Mayor arrives somewhat late. ,6,,eb
629,5,beatrice,1,A,unrelated,short,"A tremor ran through his leg, as his phone received a text from Beatrice Small.
“Sorry to bug you right now,” Beatrice texted anxiously, “But, I’m having a bit of a dilemma.”
“My girlfriend and I are having trouble agreeing on whether to adopt a lab or a corgi.”
“Is this really that important?” Charles replied, “I don’t know anything about dogs.”
“It’s been rocky the past week,” she replied, “And my girlfriend thought a dog would make things easier.”
“But if she insists on adopting a Labrador with a Pink collar, I’m moving out!”
“Why don’t you go to the animal shelter together,” Charles suggested, “And try to agree there?”
“That’s a great idea, thanks for the advice!” replied Beatrice before putting her phone away.",6,Beatrice Smalls is another one of Charle's friends. She has a girlfriend. They are considering getting a new dog but they are in disagreement over what to get.,8,,eb
629,5,charles,1,D,mainplot,mainplot,"Charles compulsively checked his watch, expecting the Mayor to arrive at any moment.
He adjusted the lighting and focus on his camera, preparing to catch the Mayor off-guard.
Charles aimed the camera at the podium as he imagined capturing Mayor Frank’s real, non-rehearsed facial expressions.
The crowd grew silent as the rumble of a police vehicle approached, then cut its engine.
It escorted an automobile from which Mayor Frank emerged with two security guards.
As soon as the Mayor reached the podium one journalist yelled, “Why did you graffiti the courthouse?”
The Mayor replied, but seeing his opportunity, Charles exclaimed “Smile, Mr. Mayor!”
The Mayor glared at the camera, providing Charles the photograph that could make his career.",7,,,,eb
629,5,sandra,1,A,coherent,short,"Charles was caught off guard as he received a call from Sandra Mayes.
“I have a blind date tomorrow,” she said, “And I’m getting really nervous.”
“I met this guy online, who’s really witty, but I don’t know what he looks like.”
“Isn’t that the point of a blind date,” Charles began, though he was interrupted by Sandra.
“He might be the guy who broke my friend’s heart, this smooth-talking womanizer type.”
“Well, that would be interesting,” said Charles, “You want some kind of advice from me?”
“No,” replied Sandra, “But, if he’s the guy with long hair, sideburns, and a leather jacket, he’ll be sorry.”
“Thanks though, I just wanted someone to talk to,” she continued before hanging up.",8,Sandra Mayes is another one of Charle's friends. She texts him asking about how she should approach her blind date. She is concerned the date might be with a man who does not have a good reputation. ,7,,eb
629,5,charles,1,E,mainplot,mainplot,"Two hours later, Charles arrived at the newsroom, almost out of breath from the bike ride over.
He quickly walked through the empty hallway and made his way to his disorganized desk.
Charles sat down and without any moment to spare, he reached for his camera.
One by one, Charles closely observed each photograph he had taken, looking for the one that would be his crowning achievement.
“Aha, this is it!” Charles exclaimed to himself as others in the room looked to his direction.
Embarrassed, Charles leaned into his computer screen and began frantically drafting an email with the attached photograph.
He was interrupted by the secretary who walked in and asked, “How was the press conference, Charles?”",9, Charles thinks he captures a great photo of the Mayor. He is ecstatic and even tells the secretary of the head editor that it is the best day of his life. ,9,,eb
629,5,charles,2,A,mainplot,mainplot,"Wednesday at noon, Charles scanned the local bus schedule and rushed to the bus stop.
He sat down on the bus stop bench, relieved that he had two minutes to spare until the next scheduled arrival.
Charles waited patiently as he read a just-received text from his mother about their meeting at the park.
A red double-decker bus approached, and its doors swung open before he could reply.
Charles boarded the bus and greeted the bus driver, “Hey, how’s it going?”
The bus driver refused to turn his head towards Charles and impassively muttered “Mmm.”
Charles dismissed the bus driver’s aloof response and continued down the aisle, scanning the rows for an open seat.
He sought a seat in the middle row and stared off into the distance, fantasizing about a possible promotion.",10,,,,eb
629,5,beatrice,2,B,unrelated,short,"Moments later Beatrice Small stopped by, smiling ecstatically.
“It could have been a lot worse than this.” Beatrice chimed.
Charles noticed a concerning cast on her left arm. He asked, “Beatrice, are you okay?”
“Absolutely!” Beatrice exclaimed, “This is the least pain I’ve ever felt in my life!”
“My bicycle skidded out on a damp road, and I broke my fall with this arm.”
“That’s awful,” Charles replied, “Wasn’t it painful to keep using that arm?”
“Oh sure,” Beatrice said, “But I got back up, biked all the way back, and finished!”
“You should bike with me some time,” Beatrice suggested, smiling as she left.",11,,,,eb
629,5,charles,2,B,mainplot,mainplot,"Charles Bort ate lunch with his mother Ethel, but he obsessed about an overdue promotion.
Wednesday at noon, they sat on a green park bench, Charles sweating under his flat cap.
Ethel handed Charles half of her tuna salad sandwich as Charles apologized, “Sorry I missed last week, mom.”
“I’ve been trying to build my portfolio,” Charles continued as she took a bite of her own.
“Don’t worry about it,” Ethel replied calmly, “You know I’m very proud of you.”
“But Charles,” she continued, “Can you at least tell me you’re enjoying yourself these days?”
“That’s irrelevant, I’ll be more satisfied if I finally get promoted!” he replied.
“Come on,” said Ethel, “Charles, isn’t there some special person in your life?”",12,Charles Bort's mother is called Ethel Bort. She is upset with Charles because she does not think he is doing enough with his life.,10,,eb
629,5,sandra,2,A,coherent,short,"Charles suddenly received a video call from Sandra Mayes, who waved at the camera.
“I’m here at a café,” said Sandra, “I was hoping a man would be arriving.”
“Don’t tell me another date is standing you up again,” said Charles.
“Well, he’s over twenty minutes late, and I’ve yet to get a text from him,” said Sandra.
“Sandra, why are you wasting your time, you deserve much better,” said Charles.
Sandra slowly stood up from the chair and sighed, “I guess you’re right.”
As she headed towards the exit, in walked a long-haired man with sideburns and a leather jacket.
Sandra rolled her eyes and walked out, before ending the call.",13,,,,eb
629,5,charles,2,C,mainplot,mainplot,"Charles looked at his mother and asked her if she had seen his photograph.
“I don’t understand why they would take a photograph of a photographer,” Ethel mused.
“Don’t be silly, mom, the front-page photo I took of the Mayor!” Charles chided.
“You sent me that article link,” she explained, “But there wasn’t any photograph in it.”
“That can’t be,” he replied as he pulled out his phone, “The photo is supposed to tie the whole report together!”
Charles waited for the article to slowly load on his smartphone, clenching his teeth.
When the article finally appeared, Ethel complained, “I told you there was no photo!”
Charles cried, “But that photo’s my chance at becoming photography editor!”",14,She also is the person who breaks the news to him that his photo of the Mayor never made the front page. He then gets extremely sad. ,11,,eb
629,5,melvin,2,B,unrelated,long,"Charles was cut off by a phone call from Melvin Doyle.
“Hey Charles,” said Melvin, “Do you happen to know a good house-cleaning service in town?”
Melvin continued, “Also, I found out burnt cheese actually tastes delicious.”
Charles looked puzzled and replied, “I know a couple housekeepers. What exactly do you need to get cleaned?”
“Only a fully charred, ashy kitchen from a grease fire,” he replied surprisingly.
“Oh no,” said Charles, “I guess that’s what happens when you’re not careful.”
Melvin exclaimed, “Yeah, thank goodness the fire department has a spare key to my place.”
“Anyways, I’d appreciate you sending along the cleaners’ names when you get home!”",15,,,,eb
629,5,charles,2,D,mainplot,mainplot,"An hour later, Charles walked quickly up the stairs to the newspaper’s administrative office.
He traversed several aisles of grey-walled cubicles to the managing editor’s closed door.
“He’s in a meeting,” explained the secretary at the long desk adjacent to the door.
“But it’s urgent,” said Charles, “It’s about today’s paper, he needs to hear it now.”
“It’s a bit late for that,” replied the secretary, who held out a fresh print of the evening paper.
Charles took hold of it and scanned the photo of a smiling mayor on the front cover.
“This is wrong!” he shouted, “I need to speak to him now, it’s the wrong photo!”
“Look Charles, just take a seat over there, and I’ll let you know when he’s ready.”",16,He organizes a meeting with the Head Editor after some persistence with the secretary. ,12,,eb
629,5,johnny,2,A,coherent,long,"Charles was surprised by a text from Johnny Pratt.
Johnny texted, “Charles, any chance you know a cheap airline to Hawaii?”
Charles replied, “No, but tell me, is there some special occasion you’re celebrating?”
“Not exactly,” he responded, “My boyfriend thought that Hawaii would be a relaxing place to visit.”
“He wanted to do something nice for me,” Johnny continued.
“Oh!” Johnny added in a subsequent text, “You want some leftover potatoes?”
Charles replied, “Of course, you know how much I always look forward to your cooking, and I’ll ask around about airline tickets.”
“Thanks, he’s sorry for being too tough on me, and now he wants to make up for it,” Johnny explained.",17,Johnny Pratt is another one of Charle's friend. He has a boyfriend who wears a large silver chain. Johnny and his boyfriend are planning a trip to Hawaii to relax. Johnny asks Charles if he knows cheap flights to Hawaii. Charles says that he will look into it. ,5,,eb
629,5,charles,2,E,mainplot,mainplot,"Just then the managing editor’s door swung open, and the secretary waved Charles in.
The managing editor sat in a tall leather chair at his mahogany desk, placing his pen down.
“What can I do for you, Charlie-boy,” he asked, looking up from his computer screen.
“There’s a big problem,” Charles said gravely, “You got the wrong photograph on the cover!”
“Oh, you mean the photograph we had to buy since you didn’t do your job,” he replied.
“No way,” said Charles, “I sent you the perfect picture of the mayor yesterday morning!”
Charles suddenly realized he had never pressed “Send” on the email, and his boss was right.
“Never mind,” Charles relented, and left to sulk at his desk, with no promotion.",18,He goes into the meeting believing that his photo of the Mayor has made the front page of the newspaper. The Editor shows him that the front page has a picture of the Mayor smiling. Charles gets angry. He then realizes that he forgot to press send on the email he had drafted of the photo he captured of the Mayor not smiling. He is distraught and runs out of the room,13,,eb
629,5,beatrice,1,B,,,"A tremor ran through his leg, as his phone received a text from Beatrice Small.
“I know you’re probably busy,” Beatrice texted frantically, “But, I’m up against a deadline.”
“I need to raise at least a hundred dollars to bike in the marathon an hour from now.”
“And you think I have that kind of money?” Charles replied, “I’m not that rich.”
“My doctor diagnosed me with seronegative arthritis,” Beatrice explained, “And I’m trying to fight the pain.”
“He said exercise helps with the pain, so I want to test that to the extreme!”
“What if I donate fifty dollars to your cause,” Charles offered, “Would that be enough?”
“That would be fantastic, thanks so much!” replied Beatrice before putting her phone away.",N/A,,,,eb
629,5,beatrice,2,A,,,"Moments later Beatrice Small stopped by, looking downcast.
“This is one of the worst days I’ve had in a while,” Beatrice said.
Charles noticed a crumpled tissue in her right hand and asked, “Beatrice, are you okay?”
“Not really,” Beatrice continued, “I have to find another place to live, and soon!”
“When I came home, this Labrador in a pink collar was barking behind my front door.”
“Oh,” said Charles, “Is there anything I can do to help with the process?”
“Sure,” said Beatrice, “If you know of any one-bedroom apartments, let me know!”
“Or any good-looking singles,” Beatrice quipped as she left.",N/A,,,,eb
629,5,melvin,1,B,,,"Charles was interrupted by a video call from Melvin Doyle.
Melvin said, “Hey, Charles, I dove into the dumpster this morning!”
“I bet that sounds really weird,” Melvin suggested, and Charles nodded in assent.
“Well, I thought I dropped my keys in there, why else would I go around ruining my white coat?”
“Anyways, now I’m locked out of my house and must locate my keys in time,” he explained.
“There’s this New York-style pizza I have in the oven, and it might be the best dish I’ve ever made!”
“But I might have left the oven on, so I should probably run back there as soon as possible.”
Melvin looked worrisome at Charles before blurting out, “Oops!” and ending the call.",N/A,,,,eb
629,5,melvin,2,A,,,"Charles was cut off by a phone call from Melvin Doyle.
“Hey Charles,” said Melvin, “Do you know what you’re doing a month from tonight?”
“I’m not yet sure,” he replied, “Why, is there something important next month?”
“Only yours truly taking the stage for a one-night performance,” he replied jubilantly.
“That’s fantastic,” said Charles, “I never doubted for a moment they’d let you perform!”
Melvin replied, “I’ll keep you posted on the date and tickets, so until then, wish me luck!”
“Oh, what a noble mind is overthrown!” Melvin blurted in a high falsetto.
He returned to his normal voice, proclaiming, “You’ll be hearing more of that in a month!”",N/A,,,,eb
629,5,sandra,1,B,,,"Charles was caught off guard as he received a call from Sandra Mayes.
“My first mural show starts tonight,” she said, “And a lot of sponsors are coming.”
“I get headaches from dealing with just a few people, let alone a hundred philanthropists!”
“Aren’t they supposed to purchase your art,” Charles began, but Sandra sighed.
“The short critic with the red sportscoat hates murals, and they always listen to her.”
“Don’t worry about her,” said Charles, “Do you want me to come and keep you company?”
“Maybe,” replied Sandra, “Because see, when she actually likes artists, she starts following them around!”
“So, I might be less anxious if you keep her from talking to me,” she continued before hanging up.",N/A,,,,eb
629,5,sandra,2,B,,,"Charles suddenly received a video call from Sandra Mayes, who waved at the camera.
“I’m here at a café,” said Sandra, “I was worried someone I met would be arriving.”
“A dozen philanthropists are hocking me to paint their mansions,” said Sandra.
“Are you telling me that you had way too much of a good time at the show?” said Charles.
“You shouldn’t be worried, you could make a fortune off them,” Charles continued.
Sandra slowly stood up the chair and muttered, “There’s just too many of them.”
As she headed towards the exit, in walked a short woman with a red sportscoat.
Sandra avoided making eye contact with her and walked out, before ending the call.",N/A,,,,eb
629,5,johnny,1,B,,,"A while later, as Charles turned, he nearly collided with Johnny Pratt.
“Sorry man,” muttered Johnny, tilting his head back and forth as he scanned the area.
“Hey Charles, he said, “Any chance you’ve seen my American Express card lying nearby?”
“Actually, I haven’t,” said Charles, “And did you happen to lose that around the office?”
“It’s a bit embarrassing, but I forgot that my mortgage payment was past due,” he replied.
“You see, the payment was late, but the bank gave me an extension only if I use my credit card.”
“They’re letting me make the next payment by the end of the day,” Johnny continued, “Or else I’ll lose everything.”
“The bank closes in a few hours, so I better find that credit card!” Johnny explained as he walked away.",N/A,,,,eb
629,5,johnny,2,B,,,"Charles was surprised by a text from Johnny Pratt.
Johnny texted, “Charles, any chance you know a lawyer who does financial cases?”
Charles replied, “No, but don’t tell me you got yourself into trouble again.”
“Not exactly,” he responded anxiously, “But the bank’s coming after me.”
“Maybe I could have been more careful. Anyways, I really could use legal representation,” he continued.
“Also,” Johnny added in a subsequent text, “Could I crash on your couch for a while?”
Charles replied, “Of course, you know you can stay at my place if need be, and I’ll ask around about the lawyer.”
“Oh, one more thing the lawyer has to be okay with no payment up front, since I’m now broke,” Johnny explained.",N/A,,,,eb
630,15,charles,1,A,mainplot,mainplot,"It was Charles Bort’s big break: there was finally a scandal he could photograph.
For weeks, local journalists had been hounding Mayor Frank about his abuse of power.
Now, Charles would have his turn, to photograph the Mayor as he responded to impeachment.
Early Tuesday morning Charles shivered in the grey-walled newsroom wearing his yellow scarf.
His boss was due any minute with word of where and when the Mayor could be photographed.
Charles impatiently devoured many spoonfuls of Greek yogurt behind the piles on his desk.
Photos were bursting from manila folders and weeks of newspapers with post-its.
Charles studied each photo, the angles too forgiving, the Mayor smiling too much.",1,"charles bort worked for a newspaper and wanted a promotion to be head photo editor. mayor frank of the town, who many consider corrupt, ",1,,aid
630,15,sandra,1,A,coherent,long,"Charles was caught off guard as he received a call from Sandra Mayes.
“I have a blind date tomorrow,” she said, “And I’m getting really nervous.”
“I met this guy online, who’s really witty, but I don’t know what he looks like.”
“Isn’t that the point of a blind date,” Charles began, though he was interrupted by Sandra.
“He might be the guy who broke my friend’s heart, this smooth-talking womanizer type.”
“Well, that would be interesting,” said Charles, “You want some kind of advice from me?”
“No,” replied Sandra, “But, if he’s the guy with long hair, sideburns, and a leather jacket, he’ll be sorry.”
“Thanks though, I just wanted someone to talk to,” she continued before hanging up.",2,"firstly, sandra called charles telling him she has a blind date but hopes it's not a tall blonde guy with sideburns because he broke her friends' heart ",6,,aid
630,15,charles,1,B,mainplot,mainplot,"The newsroom was quiet, but Charles could make out footsteps approaching from the echoing hallway.
Charles knew those heavy steps, as they belonged to the managing editor, Charles’ boss.
The wooden door creaked open, and Charles called out, “What’s doing, boss?”
“Don’t get cozy, you got a date with Mayor Frank’s press conference in twenty minutes.”
“Twenty minutes?!” Charles yelled, “How the hell am I getting to City Hall in twenty minutes?”
Charles scrambled to pack his Nikon camera, detachable flash, and extra batteries.
Charles ran to the exit and his boss yelled, “Don’t forget to send me the photo!”
“Take my bicycle, it’s in the mailroom,” the managing editor continued as Charles rushed out of the room.",3,"is giving a press conference,",2,,aid
630,15,charles,1,B,mainplot,mainplot,"The newsroom was quiet, but Charles could make out footsteps approaching from the echoing hallway.
Charles knew those heavy steps, as they belonged to the managing editor, Charles’ boss.
The wooden door creaked open, and Charles called out, “What’s doing, boss?”
“Don’t get cozy, you got a date with Mayor Frank’s press conference in twenty minutes.”
“Twenty minutes?!” Charles yelled, “How the hell am I getting to City Hall in twenty minutes?”
Charles scrambled to pack his Nikon camera, detachable flash, and extra batteries.
Charles ran to the exit and his boss yelled, “Don’t forget to send me the photo!”
“Take my bicycle, it’s in the mailroom,” the managing editor continued as Charles rushed out of the room.",3,the head editor of charles' newspaper says he has 20 minutes to get down to city hall and take a photo of the mayor to which charles is panicked about but he ends up taking the head editor's bike ,4,,aid
630,15,beatrice,1,A,unrelated,long,"A tremor ran through his leg, as his phone received a text from Beatrice Small.
“Sorry to bug you right now,” Beatrice texted anxiously, “But, I’m having a bit of a dilemma.”
“My girlfriend and I are having trouble agreeing on whether to adopt a lab or a corgi.”
“Is this really that important?” Charles replied, “I don’t know anything about dogs.”
“It’s been rocky the past week,” she replied, “And my girlfriend thought a dog would make things easier.”
“But if she insists on adopting a Labrador with a Pink collar, I’m moving out!”
“Why don’t you go to the animal shelter together,” Charles suggested, “And try to agree there?”
“That’s a great idea, thanks for the advice!” replied Beatrice before putting her phone away.",4,"then beatrice calls him saying that her and her girlfriend cannot decide which dog to get and beatrice says if her girlfriend comes home with a (certain dog breed that I can't remember) in a pink collar, then she'll break up with her. charles suggests they both go to the animal shelter and pick one out together, then beatrice thanks charles for the advice and ends the call. ",9,,aid
630,15,charles,1,C,mainplot,mainplot,"Twenty minutes later Charles chained the bike to a meter by the marble City Hall steps.
A crowd had formed on the steps around the mayor’s podium, but Charles could not see the mayor.
He needed a better vantage point, so he maneuvered all the way to the front of the crowd.
Since the mayor was late, the other local reporters and photographers stood around chatting.
A woman with a small camera and notepad stood next to Charles, scribbling away.
Charles got her attention, and he asked, “Any idea why Mayor Frank is running late?”
She chuckled, “Apparently he dropped his daughter off at school, though he never does that.”
“I guess he wants us to go easy,” Charles laughed heartily, “But too bad he’s a crook!”",5,"for which he is late to because he was dropping off his daughter at school, something that the red headed journalist says he never does (it was either her or another journalist I think).",3,,aid
630,15,charles,1,C,mainplot,mainplot,"Twenty minutes later Charles chained the bike to a meter by the marble City Hall steps.
A crowd had formed on the steps around the mayor’s podium, but Charles could not see the mayor.
He needed a better vantage point, so he maneuvered all the way to the front of the crowd.
Since the mayor was late, the other local reporters and photographers stood around chatting.
A woman with a small camera and notepad stood next to Charles, scribbling away.
Charles got her attention, and he asked, “Any idea why Mayor Frank is running late?”
She chuckled, “Apparently he dropped his daughter off at school, though he never does that.”
“I guess he wants us to go easy,” Charles laughed heartily, “But too bad he’s a crook!”",5,and makes it with time to spare before mayor frank comes out. ,5,,aid
630,15,johnny,1,A,unrelated,short,"A while later, as Charles turned, he nearly collided with Johnny Pratt.
“Sorry man,” muttered Johnny, tilting his head back and forth as he scanned the area.
“Hey Charles,” he said, “Have you seen my mashed potato recipe lying around here?”
“No, I haven’t,” said Charles, “And what are you doing with a mashed potato recipe?”
“It’s a family recipe, and my grandmother wrote out only one copy for me,” he replied.
“I really need to make my grandmother’s mashed potato for dinner to make things better.”
“You see,” Johnny continued, “My boyfriend’s real upset that I’ve been so unavailable lately.”
“But if I don’t make it up to him, he might move out, so I better find the recipe!” Johnny explained as he walked away.",6,then johnny pratt calls about losing his mash potato recipe as he wants to cook for his boyfriend because they are on the rocks but has misplaced his recipe. ,8,,aid
630,15,charles,1,D,mainplot,mainplot,"Charles compulsively checked his watch, expecting the Mayor to arrive at any moment.
He adjusted the lighting and focus on his camera, preparing to catch the Mayor off-guard.
Charles aimed the camera at the podium as he imagined capturing Mayor Frank’s real, non-rehearsed facial expressions.
The crowd grew silent as the rumble of a police vehicle approached, then cut its engine.
It escorted an automobile from which Mayor Frank emerged with two security guards.
As soon as the Mayor reached the podium one journalist yelled, “Why did you graffiti the courthouse?”
The Mayor replied, but seeing his opportunity, Charles exclaimed “Smile, Mr. Mayor!”
The Mayor glared at the camera, providing Charles the photograph that could make his career.",7,"those are some of the interruptions but anyway, going back to the mayor frank press conference, charles does indeed capture the photo of his career so far that may get him his promotion ",12,,aid
630,15,melvin,1,A,coherent,short,"Charles was interrupted by a video call from Melvin Doyle.
Melvin said, “Hey, Charles, I’m just on the way to my big audition right now.”
“Can you guess which play it’s for?” Melvin quizzed, but Charles just shook his head.
“It’s Shakespeare’s Hamlet, why else would I go around wearing this Elizabethan collar?”
“They’re short on actors, so if they like me, I could end up playing Hamlet or Ophelia.”
“I had to prepare two monologues, including Hamlet’s, ‘to be or not to be’ speech.”
“I’ll do Ophelia’s speech in a falsetto, ‘O what a noble mind is overthrown.”
Melvin waved goodbye at Charles, saying “Wish me luck!” before ending the call.",8,"finally, melvin doyle calls and says he is trying out for the play and has memorized hamlet and ophelia's monologue and is about to audition. ",10,,aid
630,15,charles,1,E,mainplot,mainplot,"Two hours later, Charles arrived at the newsroom, almost out of breath from the bike ride over.
He quickly walked through the empty hallway and made his way to his disorganized desk.
Charles sat down and without any moment to spare, he reached for his camera.
One by one, Charles closely observed each photograph he had taken, looking for the one that would be his crowning achievement.
“Aha, this is it!” Charles exclaimed to himself as others in the room looked to his direction.
Embarrassed, Charles leaned into his computer screen and began frantically drafting an email with the attached photograph.
He was interrupted by the secretary who walked in and asked, “How was the press conference, Charles?”",9,and gets back to the office to send the photo to his head editor so it will be on the front of the paper. ,13,,aid
630,15,charles,2,A,mainplot,mainplot,"Wednesday at noon, Charles scanned the local bus schedule and rushed to the bus stop.
He sat down on the bus stop bench, relieved that he had two minutes to spare until the next scheduled arrival.
Charles waited patiently as he read a just-received text from his mother about their meeting at the park.
A red double-decker bus approached, and its doors swung open before he could reply.
Charles boarded the bus and greeted the bus driver, “Hey, how’s it going?”
The bus driver refused to turn his head towards Charles and impassively muttered “Mmm.”
Charles dismissed the bus driver’s aloof response and continued down the aisle, scanning the rows for an open seat.
He sought a seat in the middle row and stared off into the distance, fantasizing about a possible promotion.",10,,,,aid
630,15,johnny,2,B,unrelated,short,"Charles was surprised by a text from Johnny Pratt.
Johnny texted, “Charles, any chance you know a lawyer who does financial cases?”
Charles replied, “No, but don’t tell me you got yourself into trouble again.”
“Not exactly,” he responded anxiously, “But the bank’s coming after me.”
“Maybe I could have been more careful. Anyways, I really could use legal representation,” he continued.
“Also,” Johnny added in a subsequent text, “Could I crash on your couch for a while?”
Charles replied, “Of course, you know you can stay at my place if need be, and I’ll ask around about the lawyer.”
“Oh, one more thing the lawyer has to be okay with no payment up front, since I’m now broke,” Johnny explained.",11,"around this time, johnny pratt calls charles back asking if he knows of a financial lawyer because the bank is coming after him and he is broke. johnny also asks charles if he can crash on his couch for a while to which charles replies of course he can. ",14,,aid
